ID,Name,Learning preference,Assessment 1,Assessment 2,Quiz 1,Quiz 2,Beginner lecture 1,Beginner lecture 2,Beginner lecture 3,Medium lecture 1,Medium lecture 2,Medium lecture 3,Advanced lecture 1,Advanced lecture 2,Advanced lecture 3,Beginner lesson 1,Beginner lesson 2,Beginner lesson 3,Medium lesson 1,Medium lesson 2,Medium lesson 3,Advanced lesson 1,Advanced lesson 2,Advanced lesson 3,Beginner hands-on 1,Beginner hands-on 2,Beginner hands-on 3,Medium hands-on 1,Medium hands-on 2,Medium hands-on 3,Advanced hands-on 1,Advanced hands-on 2,Advanced hands-on 3,Overall Score,Overall Performance
01HNCCSPG6DDWHN5K1EXYW0Z7N,Virge Blissett,Kinesthetic,66,22,19,24,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,52.400000000000006,Average
01HNCCSPG8H41EP571AV142C00,Ricki Boddis,Kinesthetic,9,98,24,20,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,60.4,Average
01HNCCSPGAQPK32GR9PZ74J6XR,Kirby Hamer,Visual,3,64,3,9,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,31.6,Poor
01HNCCSPGBN6YZ9Z7RA1ARX7HZ,Norah Smalman,Visual,95,18,0,9,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,48.8,Poor
01HNCCSPGDCJSXZ7CBJ9T826RA,Woodman Ramey,Auditory,69,41,24,18,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,60.8,Average
01HNCCSPGF6Z2F3GM8F6AJKGRT,Riki Nowill,Visual,1,72,5,21,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,39.6,Poor
01HNCCSPGHH9432BX75FX41VZN,Rosetta Fealty,Auditory,83,80,16,14,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,77.2,Good
01HNCCSPGKVV4T134XFR944G0D,Clement Gatehouse,Visual,12,95,0,16,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,49.2,Poor
01HNCCSPGNRAZQK373QXKX10Q6,Jourdan Barrar,Kinesthetic,35,43,12,19,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,43.6,Poor
01HNCCSPGQTXCC6B8A20XTC1QB,Moss Mingaud,Auditory,15,50,18,12,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,38.0,Poor
01HNCCSPGS40JJTAPT57WR6Z24,Flossi Syrett,Auditory,16,97,5,21,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,55.60000000000001,Average
01HNCCSPGV66ZKH6Q7VCRGBD7Z,Conni Coslett,Kinesthetic,78,0,24,9,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,44.4,Poor
01HNCCSPGY1V523YZCZ4559WBZ,Mack Misson,Kinesthetic,86,74,6,13,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,71.6,Good
01HNCCSPGZV4VV2DFRFXZ3B0DW,Ansley Widger,Auditory,30,15,2,15,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,24.8,Poor
01HNCCSPH1PCJ2E3ZFFT22E3BV,Merola Eudall,Kinesthetic,67,31,3,12,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,45.2,Poor
01HNCCSPH2CW4SKQVENJE6AZDW,Katrinka O'Mullaney,Visual,64,17,17,15,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,45.2,Poor
01HNCCSPH4XVQTAKG43NTHSAP5,Carita Mockford,Kinesthetic,48,99,21,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,68.0,Average
01HNCCSPH78ZW0PN0C16F4PWG1,Kimmie Gyngell,Visual,35,34,21,17,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,42.8,Poor
01HNCCSPH8DKWE1CSDQ3MYMEXK,Midge Steedman,Visual,67,3,24,19,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,45.2,Poor
01HNCCSPHA74J567XSKDC6W508,Hyatt Porter,Visual,46,97,19,22,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,73.6,Good
01HNCCSPHCC9XXPZNDHM5VBZJ4,Nicoli Purkis,Auditory,65,21,14,23,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,49.2,Poor
01HNCCSPHED76VJ11WHHK96XNY,Carolee Livezey,Auditory,14,8,25,12,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,23.6,Poor
01HNCCSPHFTB4MZS618R976RGV,Lynnet McDirmid,Auditory,89,12,18,18,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,54.8,Average
01HNCCSPHHQQS03NVGCK85YEAR,Yorgos Ricardot,Auditory,11,34,19,3,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,26.8,Poor
01HNCCSPHKHGESHVD0TT0HV2EN,Erich Wardale,Auditory,99,49,8,11,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,66.8,Average
01HNCCSPHN9CG1AQDH8DB16VND,Ira Minguet,Auditory,59,47,20,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,51.6,Average
01HNCCSPHQA1JZFG5A03PF45T9,Darsie Nunnery,Kinesthetic,82,19,12,16,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,51.6,Average
01HNCCSPHR47ZE01Y04H3XPP4G,Zane Robichon,Auditory,63,91,8,7,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,67.60000000000001,Average
01HNCCSPHTYWPZR5MG9VC4QP0X,Patric Stelfox,Auditory,12,10,3,24,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,19.6,Poor
01HNCCSPHW5PTANGPZ1HTC9X0A,Teddy Parcell,Visual,39,4,5,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,19.2,Poor
01HNCCSPHZP09Z3YJFVRMVKFMF,Aeriell Yelyashev,Auditory,15,47,2,2,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,26.4,Poor
01HNCCSPJ0HJHWXNM6MF4VKEWV,Diandra Demanche,Kinesthetic,11,56,21,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,39.2,Poor
01HNCCSPJ2JHCY44S3V4GB07S9,Dodi Nicklin,Visual,92,9,11,24,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,54.400000000000006,Average
01HNCCSPJ50EZ1DDQA253Q3HCK,Lancelot Orgen,Visual,70,23,7,6,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,42.4,Poor
01HNCCSPJ8NRT4S229SYD61P4P,Kylynn Trevarthen,Auditory,88,20,13,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,49.2,Poor
01HNCCSPJC3761R4H11G8KN2PD,Norman Seward,Kinesthetic,11,73,0,5,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,35.6,Poor
01HNCCSPJF256CQYJ7TVZ15PPT,Margareta Bratten,Auditory,8,64,5,23,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,40.0,Poor
01HNCCSPJGV5CN2NBAJXBJXSC4,Vi Matokhnin,Kinesthetic,41,61,16,18,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,54.400000000000006,Average
01HNCCSPJJ25STH9GAM8P5PHGN,Hamilton Attenborough,Auditory,70,71,11,6,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,63.2,Average
01HNCCSPJKJY4N0PPVN8KCZE5F,Rodolfo Beauchamp,Kinesthetic,14,54,1,23,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,36.8,Poor
01HNCCSPJN8MDCSYDYF2YE081X,Louella Mesnard,Kinesthetic,43,25,23,24,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,46.0,Poor
01HNCCSPJPY99JR05AARB2QWQ7,Winfield Kyles,Auditory,8,17,9,20,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,21.6,Poor
01HNCCSPJRZWKWCTK98ZPRXYMM,Trey Cail,Auditory,24,14,13,17,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,27.200000000000003,Poor
01HNCCSPJTPEJ5H7ADP9F2QHKZ,Rollo Micklem,Kinesthetic,16,100,14,20,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,60.0,Average
01HNCCSPJVTMKRBBAG7VDW10G2,Yves Gander,Auditory,40,93,3,6,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,56.8,Average
01HNCCSPJX85ZWXQQBG8WZAK1E,Harmonia Wiley,Auditory,94,76,21,21,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,84.8,Good
01HNCCSPJY3N7ZXH9N7GVWTETV,Abbe Churchyard,Auditory,9,69,9,11,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,39.2,Poor
01HNCCSPK0K7N3SWT6RMCDP5EF,Steffi Longstreeth,Kinesthetic,32,81,14,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,50.8,Average
01HNCCSPK169YNRCAJBNW3V31Y,Levey Moseley,Visual,9,89,16,13,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,50.8,Average
01HNCCSPK39MA17KY2MRR13K2N,Nannette Bourgaize,Visual,9,85,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,38.8,Poor
01HNCCSPK4BQY301TP7FSZMHQV,Chery Scorrer,Auditory,66,71,20,25,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,72.8,Good
01HNCCSPK7WESA3MS92E37Z5TS,Kayla Berger,Kinesthetic,38,25,4,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,28.000000000000004,Poor
01HNCCSPKA3XR2CY9E1XZA7Y33,Sean Cranna,Kinesthetic,95,62,25,20,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,80.80000000000001,Good
01HNCCSPKBV844E0BKQYGDK4Y7,Morgana Bracknall,Visual,96,83,22,17,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,87.2,Excellent
01HNCCSPKDN7PP9MT0DDQZW8FV,Lucienne Balma,Visual,93,93,17,7,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,84.0,Good
01HNCCSPKE78JHYZYYD3NGZT5F,Tessie Metrick,Visual,46,17,14,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,31.2,Poor
01HNCCSPKGTBNFH4YWABGFX4YC,Gamaliel Laughton,Visual,4,42,9,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,22.0,Poor
01HNCCSPKHDSW6S9V2GZBM3B2P,Trixi Axelbey,Auditory,86,0,22,13,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,48.4,Poor
01HNCCSPKKQCND50RTCH8KA361,Annabela Stallworth,Kinesthetic,63,81,10,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,64.4,Average
01HNCCSPKM4D6V3Z1491M0R6KN,Gertie Allicock,Visual,68,7,25,4,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,41.6,Poor
01HNCCSPKPM2286HR8XDD4FFHS,Pamella Channon,Auditory,8,21,14,8,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.4,Poor
01HNCCSPKQE333MDCY9K1GQM0E,Nicolis Carlson,Visual,91,86,24,25,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,90.4,Excellent
01HNCCSPKSNWB9MT2FPBN54QAB,Aubrey Roycroft,Visual,10,88,20,4,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,48.8,Poor
01HNCCSPKTEPT5S65D9NPYVT2D,Kennett Gilstin,Kinesthetic,76,78,18,14,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,74.4,Good
01HNCCSPKWPWT2CSK9HBKH74C0,Luke Steele,Auditory,82,33,7,23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,57.99999999999999,Average
01HNCCSPKXT3Z3BVRBMHKDC5FF,Deny Chadburn,Kinesthetic,83,31,15,15,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,57.6,Average
01HNCCSPKZ92NEPZBTBD935MZV,Ram McCombe,Auditory,72,5,13,15,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,42.0,Poor
01HNCCSPM0AYAY57XA9PWVEK4X,Ode Scade,Auditory,73,86,15,22,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,78.4,Good
01HNCCSPM2B6R79FFC22DEDK8H,Catha Eilhertsen,Auditory,85,100,21,12,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,87.2,Excellent
01HNCCSPM37E696MK41PTV6TH1,Tad Izakson,Auditory,2,66,11,17,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,38.4,Poor
01HNCCSPM5V6AFR4TVGS2CEJBD,Mariam Dwyer,Kinesthetic,64,91,17,14,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,74.4,Good
01HNCCSPM6023KPW39DQQ792KR,Fred Binnes,Kinesthetic,3,69,7,18,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,38.8,Poor
01HNCCSPM839C0Y7VMR6WE5RZS,Sim Pettus,Kinesthetic,59,5,21,23,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,43.2,Poor
01HNCCSPMAA6FQR7M1KNQ4R1QK,Wyatt Wabey,Auditory,96,10,22,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,51.6,Average
01HNCCSPMBQM4859REHHVSXAAM,Chase Shingler,Kinesthetic,1,5,21,6,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,13.2,Poor
01HNCCSPMD425JXJ5PV50R0YR0,Marguerite Cranton,Visual,73,52,19,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,59.6,Average
01HNCCSPMEC4M4XHW22B1T31KY,Franzen Ranfield,Kinesthetic,77,93,0,20,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,76.0,Good
01HNCCSPMG1QY7BGAX55E8C5PN,Brok Orme,Kinesthetic,94,85,17,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,78.4,Good
01HNCCSPMJW0BZGH0GGKW0KMH3,Anica Luck,Visual,7,43,18,11,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,31.6,Poor
01HNCCSPMK15NRS4S824TN5K8B,Elbertina Bonicelli,Kinesthetic,98,96,16,17,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,90.8,Excellent
01HNCCSPMNX1EX7Y8RZ3NDFT2E,Putnam Rykert,Auditory,51,70,10,21,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,60.8,Average
01HNCCSPMPF4XZ5674MDAA2X0Z,Karry Asprey,Visual,67,61,13,8,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,59.6,Average
01HNCCSPMRM595KG49XZ0Z509G,Marysa Bolan,Kinesthetic,35,87,21,7,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,60.0,Average
01HNCCSPMSS4P1PP5XF8NH9NVJ,Artemus Andryunin,Kinesthetic,14,89,15,25,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,57.2,Average
01HNCCSPMVY0FTDEP1HRDEGYC4,Fleurette Lambeth,Auditory,65,86,24,25,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,80.0,Good
01HNCCSPMWB5EPZ262HQMTD1YX,Con Smeuin,Visual,22,28,4,16,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,28.000000000000004,Poor
01HNCCSPMYCEV58FG396YMWE4F,Gabby Morrel,Visual,81,28,9,4,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,48.8,Poor
01HNCCSPN07E6M53JVDJ6FBAKR,Cherice Seiller,Auditory,78,88,1,22,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,75.6,Good
01HNCCSPN1T7HN0PB6T1S5WVGT,Sheridan Cuseck,Visual,91,14,5,17,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50.8,Average
01HNCCSPN32BVA62JY89YD87XB,Ginni Wildt,Visual,15,19,22,25,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,32.4,Poor
01HNCCSPN4T4Y9NS2KJS5TWBB3,Raquela Schubert,Auditory,17,51,9,17,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,37.6,Poor
01HNCCSPN7S3T3MZMZKSCGKW4J,Anderea Hattiff,Kinesthetic,30,69,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,42.8,Poor
01HNCCSPNBWZKK8VRVCS0SVKMK,Nerte Otter,Visual,10,72,23,23,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,51.2,Average
01HNCCSPND8H5N71H49BZ58CA6,Urbanus Appleton,Auditory,19,98,16,21,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,61.6,Average
01HNCCSPNFPH7D4QAKS0RJF8KQ,Shawn Blamires,Kinesthetic,39,56,8,7,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,44.0,Poor
01HNCCSPNJ1D2RDJX7702FQH2B,Archaimbaud McHardy,Kinesthetic,58,65,11,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,60.4,Average
01HNCCSPNMY5C3CWHVAHGN4EHK,Isa Cymper,Visual,18,9,17,3,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,18.8,Poor
01HNCCSPNQTW9319NQ8CMWDWX1,Jeni Bourthouloume,Kinesthetic,93,78,15,22,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,83.2,Good
01HNCCSPNSDTNSCXECPCSYHZEY,Bartie Dennistoun,Visual,15,24,20,23,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,32.800000000000004,Poor
01HNCCSPNT9509GDWMRMZQS6HD,Randal Barrett,Auditory,48,82,20,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,66.4,Average
01HNCCSPNX69T803WRVZ757SDD,Dorrie Cundict,Kinesthetic,59,51,16,10,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,54.400000000000006,Average
01HNCCSPNZ4WXH767N468VFBS2,Niki Elston,Kinesthetic,71,23,24,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,47.6,Poor
01HNCCSPP2NKAEEKTXVXKREY74,Annis Holcroft,Auditory,28,31,3,17,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,31.6,Poor
01HNCCSPP5YZEXTR1K553A8MJ4,Julienne Thornber,Visual,3,47,12,10,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,28.8,Poor
01HNCCSPP7RHXHBCGR7YAQ679G,Bobby Darnody,Visual,0,70,19,7,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,38.4,Poor
01HNCCSPPAT9EA61GWSDZ775NQ,Luella Fryett,Visual,82,91,11,5,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,75.6,Good
01HNCCSPPCM1H7P4RFNPWC3TJH,Emile Ervine,Kinesthetic,87,47,12,20,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,66.4,Average
01HNCCSPPE727EN97PGJ6X9HRX,Patty Birchett,Visual,53,94,13,18,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,71.2,Good
01HNCCSPPH3R6B7M4K5Q9TEB3Q,Raquela Shimmings,Kinesthetic,96,70,13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,71.6,Good
01HNCCSPPM48E5KSEDPRQWRX3W,Mile Cuer,Auditory,90,66,24,16,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,78.4,Good
01HNCCSPPPCQWYZTB5FHW4KMVW,Magdalen Misson,Kinesthetic,92,100,5,7,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,81.6,Good
01HNCCSPPS0V2QGWHV8AVPS7NR,Arline Howcroft,Kinesthetic,99,96,20,5,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,88.0,Excellent
01HNCCSPPWT8C9HXVR3Z87HMJT,Gregg Hulburd,Visual,11,89,12,9,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,48.4,Poor
01HNCCSPPZKNW4SQ7ZN8YWDTM7,Maddy Petrello,Visual,77,68,17,25,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,74.8,Good
01HNCCSPQ17RMCT6RS3Q44HXHD,Latashia Stickens,Visual,58,93,1,14,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,66.4,Average
01HNCCSPQ4BJE07BDNZWRCWMY8,Ede Denyakin,Visual,49,49,24,6,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,51.2,Average
01HNCCSPQ8AY5ZC7507M3YR71R,Wright Waszczykowski,Auditory,52,86,25,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,65.2,Average
01HNCCSPQB18W8QF9DTZKMPWGM,Izabel Crump,Visual,10,23,25,22,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,32.0,Poor
01HNCCSPQEBCM5989MHGM4JVQV,Chickie Ramsbotham,Auditory,80,5,10,8,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,41.2,Poor
01HNCCSPQHWXZ2BVADG8PVGCNX,Antoinette De Few,Visual,40,8,1,4,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,21.2,Poor
01HNCCSPQMY838QXHYADYR5TN4,Woody Currall,Kinesthetic,29,45,2,15,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,36.4,Poor
01HNCCSPQQXD1VTPQ44WDSRH81,Guthrie Kupis,Kinesthetic,55,39,11,12,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,46.8,Poor
01HNCCSPQSDA7QY4XP834QCMGP,Alasteir Clardge,Kinesthetic,2,90,1,11,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,41.6,Poor
01HNCCSPQWVQC4HD9PYH2SWBP0,Kiersten Franz-Schoninger,Visual,88,58,4,3,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,61.2,Average
